STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000-02,,19.93834,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000-01,,14.6789,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-12,,13.44793,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-11,,10.64677,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-10,,10.16782,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-09,,10.22395,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-08,,7.225433,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-07,,3.326996,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-06,,1.040681,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-05,,1.734104,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-04,,3.042198,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-03,,-3.149606,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-02,,-5.717054,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999-01,,-7.365439,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-12,,-8.763838,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-11,,-9.214092,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-10,,-9.147982,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-09,,-9.833187,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-08,,-7.733333,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-07,,-5.56553,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-06,,-5.877115,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-05,,-5.5505,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-04,,-7.363636,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-03,,-8.633094,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-02,,-8.753316,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998-01,,-6.531333,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-12,,-3.386809,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-11,,-0.360036,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-10,,0.9049774,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-09,,1.969561,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-08,,0.8064516,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-07,,-0.9777778,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-06,,-0.7073386,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-05,,-2.657219,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-04,,0,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-03,,4.806786,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-02,,7.816968,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997-01,,7.904762,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-12,,8.615683,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-11,,8.07393,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-10,,5.741627,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-09,,5.178908,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-08,,3.910614,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-07,,4.070305,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-06,,3.47667,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-05,,6.208843,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-04,,5.87103,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-03,,2.810077,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996-02,,1.157184,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011-07,,18.97096,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011-06,,20.0841,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011-05,,21.46499,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011-04,,19.02459,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011-03,,15.48436,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011-02,,10.9584,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011-01,,7.326007,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-12,,7.736986,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-11,,3.893621,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-10,,5.898151,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-09,,3.836968,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-08,,3.752726,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-07,,5.166933,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-06,,3.043698,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-05,,14.68843,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-04,,18.51545,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-03,,18.33996,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-02,,14.38618,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010-01,,19.12932,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,M,Monthly,N,National,CPI,Consumer price index,PA,Percent per annum,CP045_0722,Energy,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009-12,,18.19547,,A,Normal value,,,,,,,2,Two
